customer_id,customer_name,email,phone,city,state,pincode,signup_date,customer_segment,is_prime_member,lifetime_orders,avg_rating_given
CUST-03265,  Vasanth Iyer  ,vasanth.iyer58@protonmail.com,+91-98070 75489,Coimbatore,TN,641001,11/04/2023 00:00,BUSINESS,True,212,4.9
CUST-02407,Vikram Reddy,vikram.reddy585@outlook.com,9889324637,Mumbai,MH,400001,06/08/2021 00:00,Enterprise,N,147,NA
CUST-01990,Imran Bose,imran.bose241@protonmail.com,9641782851,Hyderabad,TS,500001,30/03/2023 00:00,Enterprise,N,71,2.8
CUST-01408,Karthik Joshi,karthik.joshi244@outlook.com,9981680428,Bengaluru,KA,560001,2023-08-22 00:00:00,Business,0,125,3.3
CUST-04152,  Ishita Kumar  ,ishita.kumar35@yahoo.in,9750172251,AHMEDABAD,GJ,380001,23/10/2021 00:00,Enterprise,N,110,4.9
CUST-02901,Swetha Kumar,swetha.kumar788yahoo.in,09850287161,Jaipur,RJ,302001,05-05-2022,Enterprise,1,85,4.1
CUST-00105,Deepa Iyer,deepa.iyer937@yahoo.in,9977832882,Pune,MH,411001,08/04/2023 00:00,Enterprise,0,120,4.9
CUST-00235,Rahul Joshi,rahul.joshi80@outlook.com,+91-96928 26316,VISAKHAPATNAM,AP,530001,2022-12-06 00:00:00,Retail,no,90,3.3
CUST-02743,Arjun Menon,arjun.menon940@protonmail.com,9706690549,Jaipur,RJ,302001,20/04/2022 00:00,Business,1,23,4.2
CUST-02242,FATIMA NAIR,fatima.nair853@outlook.com,+91-98033 30013,Coimbatore,TN,641001,11-10-2021,SMB,Y,151,3.0
CUST-03609,Karthik Kumar,karthik.kumar501@gmail.com,+91-99466 73028,Visakhapatnam,AP,530001,13-05-2022,Business,False,23,3.3
CUST-01856,Sathish Bose,sathish.bose52@outlook.com,91 96619-03324,Chennai,TN,600001,01/04/2022 00:00,SMB,N,110,2.2
CUST-00617,Neha Sharma,neha.sharma574@protonmail.com,9630894645,Bhubaneswar,OD,751001,27/05/2022 00:00,SMB,True,183,3.3
CUST-02964,Pradeep Menon,pradeep.menon322@gmail.com,N/A,Gurugram,HR,122001,13/08/2021 00:00,retail,No,151,3.9
CUST-01049,Kavya Reddy,NA,09775153586,Chennai,TN,600001,2022-06-01 00:00:00,SMB,0,162,2.2
CUST-01056,Revathi Nair,revathi.nair811@yahoo.in,09896806951,Jaipur,RJ,302001,23/10/2021 00:00,Retail,yes,32,  
CUST-00454,  Meera Mehta  ,meera.mehta434@protonmail.com,9738541877,Guwahati,AS,781001,2022-12-10 00:00:00,SMB,No,103,2.7
CUST-03205,Rahul Menon,rahul.menon38@gmail.com,9818949655,Guwahati,AS,781001,19/09/2023 00:00,retail,0,9,4.8
CUST-04476,-,sneha.patel259@gmail.com,9925009743,Chennai,TN,600001,2022-02-21 00:00:00,SMB,Yes,57,2.0
CUST-04620,Imran Verma,imran.verma38@gmail.com,91 96467-92715,Hyderabad,TS,500001,2023-09-06 00:00:00,Business,yes,145,4.9
CUST-01941,Swetha Patel,swetha.patel668@protonmail.com,9955179798,Delhi,DL,110001,27/11/2023 00:00,BUSINESS,0,237,4.9
CUST-02682,Sathish Singh,sathish.singh407@gmail.com,9826471092,Guwahati,AS,781001,2023-02-07 00:00:00,BUSINESS,N,154,5.0
CUST-03877,Lakshmi Raman,lakshmi.raman622@yahoo.in,9725159143,Mumbai,MH,400001,30-11-2021,Business,True,15,2.3
CUST-02433,  Aravind Sharma  ,aravind.sharma586@outlook.com,+91-98400 99616,Chandigarh,CH,160017,31-01-2023,Retail,0,4,4.0
CUST-04629,Deepa Bose,deepa.bose475@outlook.com,91 97608-29159,Pune,MH,411001,07/12/2022 00:00,Business,0,6,3.5
CUST-01214,Sathish Das,sathish.das774@yahoo.in,9975024534,Kochi,KL,682001,05/10/2022 00:00,BUSINESS,False,216,2.3
CUST-02898,Suresh Chowdhury,suresh.chowdhury777@outlook.com,9665740874,LUCKNOW,UP,226001,16/01/2022 00:00,Enterprise,0,101,3.6
CUST-04852,Deepa Krishnan,NA,+91-96888 58834,Mumbai,MH,400001,31-03-2022,Retail,True,220,2.7
CUST-02762,Meera Verma,meera.verma309@yahoo.in,+91-99806 98196,Madurai,TN,625001,08-09-2022,Enterprise,Yes,125,3.2
CUST-01542,Suresh Krishnan,suresh.krishnan664@gmail.com,9669636689,AHMEDABAD,GJ,380001,04-02-2022,Enterprise,N,102,2.7
CUST-00951,Fatima Bose,fatima.bose357@yahoo.in,9998303059,Visakhapatnam,AP,530001,17-04-2022,SMB,False,210,3.6
CUST-03459,aravind chowdhury,aravind.chowdhury298@yahoo.in,9872955487,Jaipur,RJ,302001,18/02/2022 00:00,SMB,Y,209,4.5
CUST-01583,Vikram Patel,vikram.patel374@yahoo.in,09723285012,Pune,MH,411001,2023-02-07 00:00:00,BUSINESS,no,122,4.7
CUST-00090,Bhavana Singh,bhavana.singh253@outlook.com,9720724569,Gurugram,HR,122001,06-06-2022,Business,yes,32,3.6
CUST-03693,Imran Joshi,imran.joshi745@gmail.com,+91-96829 21419,Chandigarh,CH,160017,10-10-2021,Retail,False,183,4.5
CUST-03231,  Anitha Patel  ,anitha.patel84@yahoo.in,9829127139,Lucknow,UP,226001,23-08-2021,Retail,True,38,4.0
CUST-04134,Gopal Menon,gopal.menon316@outlook.com,9959785017,Delhi,DL,110001,04/07/2023 00:00,Enterprise,no,106,4.6
CUST-02356,Imran Singh,IMRAN.SINGH96@OUTLOOK.COM,9997998187,Lucknow,UP,226001,06-07-2022,retail,no,135,3.1
CUST-01311,PRADEEP MENON,pradeep.menon688@yahoo.in,91 97596-50925,Jaipur,RJ,302001,24/11/2023 00:00,SMB,No,156,3.2
CUST-01372,Anitha Singh,anitha.singh96@outlook.com,9646241228,Ahmedabad,GJ,380001,22-02-2022,Business,N,187,4.1
CUST-04021,Gopal Verma,null,+91-99883 26734,Lucknow,UP,226001,2022-07-06 00:00:00,retail,Yes,235,3.4
CUST-01171,Sathish Menon,sathish.menon825@yahoo.in,9750135877,Ahmedabad,GJ,380001,25/11/2022 00:00,BUSINESS,N,121,2.8
CUST-03411,Fatima Joshi,fatima.joshi418@yahoo.in,9891466163,Delhi,DL,110001,03/02/2023 00:00,Enterprise,1,2,3.2
CUST-04845,Pradeep Singh,pradeep.singh285@protonmail.com,9976414751,Bhubaneswar,OD,751001,26/12/2021 00:00,SMB,0,93,2.8
CUST-03638,Lakshmi Verma,lakshmi.verma8@yahoo.in,9610265452,Guwahati,AS,781001,29/09/2022 00:00,Business,True,160,  
CUST-02970,Gopal Das,gopal.das955@yahoo.in,91 99891-09707,Jaipur,RJ,302001,21/05/2023 00:00,Enterprise,True,66,4.6
CUST-04605,Suresh Singh,suresh.singh894@yahoo.in,+91-97500 32268,Madurai,TN,625001,2023-04-16 00:00:00,BUSINESS,N,211,2.5
CUST-03919,Rahul Das,rahul.das59@outlook.com,9815132394,Madurai,TN,625001,2022-08-15 00:00:00,Retail,Y,82,-
CUST-03263,Vikram Das,karthik.nair568@gmail.com,+91-97974 37913,Lucknow,UP,226001,24/12/2021 00:00,SMB,No,107,4.4
CUST-02432,Rahul Pillai,rahul.pillai355@yahoo.in,9955244319,Mysuru,KA,570001,2023-06-29 00:00:00,Retail,yes,191,5.0
CUST-00691,Anitha Joshi,anitha.joshi93@yahoo.in,91 99732-93215,Delhi,DL,110001,2023-03-21 00:00:00,retail,1,80,2.2
CUST-02757,Aravind Chowdhury,aravind.chowdhury161yahoo.in,9885284639,Mumbai,MH,400001,18-07-2021,retail,0,153,2.6
CUST-04220,Sathish Chowdhury,sathish.chowdhury239@gmail.com,9961014211,Pune,MH,411001,01/01/2022 00:00,retail,Yes,38,3.9
CUST-03883,Lakshmi Nair,lakshmi.nair573@gmail.com,+91-99494 12234,Bhubaneswar,OD,751001,09-04-2023,BUSINESS,0,88,4.6
CUST-00403,Anitha Iyer,anitha.iyer199@protonmail.com,9987752488,Bhubaneswar,OD,751001,2023-04-23 00:00:00,BUSINESS,True,236,3.9
CUST-02027,Ishita Raman,ishita.raman289@outlook.com,91 97863-56853,Nagpur,MH,440001,12-08-2022,Enterprise,False,222,4.9
CUST-04916,Priya Sharma,priya.sharma607@yahoo.in,9760935296,Bhubaneswar,OD,751001,2022-03-14 00:00:00,BUSINESS,yes,81,4.4
CUST-00702,Joseph Raman,joseph.raman884@outlook.com,91 96794-41845,Pune,MH,411001,01/08/2022 00:00,BUSINESS,1,108,2.9
CUST-03819,  Neha Menon  ,neha.menon338@yahoo.in,+91-99106 08640,Jaipur,RJ,302001,18/09/2021 00:00,Enterprise,False,144,3.3
CUST-04033,Meera Reddy,meera.reddy845@protonmail.com,9910851356,Mysuru,KA,570001,11/11/2021 00:00,Retail,yes,136,3.0
CUST-04328,Ravi Iyer,ravi.iyer26@yahoo.in,9876472811,Bengaluru,KA,560001,03-10-2023,Retail,yes,131,3.4
CUST-03047,Deepa Mehta,deepa.mehta299@outlook.com,91 96535-25367,Kochi,KL,682001,16/07/2021 00:00,retail,1,127,3.6
CUST-02850,DIVYA BOSE,divya.bose742@gmail.com,+91-96495 80912,Bhubaneswar,OD,751001,2021-10-18 00:00:00,BUSINESS,Yes,NA,2.0
CUST-01736,Ishita Sharma,kavya.joshi566@protonmail.com,9708626384,Pune,MH,411001,20/04/2023 00:00,SMB,1,14,4.0
CUST-00544,Anānyā Bose,,9930134646,Hyderabad,TS,500001,07/10/2022 00:00,SMB,0,84,4.3
CUST-03752,Ravi Nair,ravi.nair749@protonmail.com,9938335958,CHANDIGARH,CH,160017,2021-11-22 00:00:00,Business,True,227,2.3
CUST-03256,manish bose,manish.bose105@protonmail.com,+91-98983 66810,Chennai,TN,600001,2021-07-28 00:00:00,SMB,Yes,99,3.8
CUST-03964,  Kavya Nair  ,kavya.nair241@yahoo.in,09880313177,Bhubaneswar,OD,751001,18-10-2022,Business,No,166,3.2
CUST-03788,Divya Mehta,null,NA,Coimbatore,TN,641001,2022-11-16 00:00:00,retail,1,149,3.4
CUST-00404,  ,vikram.nair698@yahoo.in,91 99232-76459,Hyderabad,TS,500001,10-10-2023,retail,1,43,2.8
CUST-02245,unknown,manish.pillai742@yahoo.in,9957256095,Bengaluru,KA,560001,21-04-2023,Enterprise,1,38,3.1
CUST-03131,Deepā Vermā,deepa.verma493@gmail.com,821810358,Nagpur,MH,440001,08/08/2021 00:00,Business,1,144,3.7
CUST-04420,joseph sharma,joseph.sharma941@outlook.com,09877759251,Hyderabad,TS,500001,2021-12-04 00:00:00,SMB,True,138,  
CUST-04768,Neha Patel,neha.patel785@outlook.com,09603684920,Delhi,DL,110001,19-11-2023,retail,0,13,2.5
CUST-01930,Gopal Pillai,gopal.pillai944@outlook.com,9957545977,Bhubaneswar,OD,751001,23-11-2022,BUSINESS,no,154,
CUST-02490,Deepa Bose,deepa.bose984@gmail.com,9626449578,Mumbai,MH,400001,18/09/2021 00:00,SMB,N,214,4.6
CUST-01524,Aravind Nair,aravind.nair671@gmail.com,09758663747,Madurai,TN,625001,28/09/2021 00:00,Retail,yes,237,2.4
CUST-03614,Meera Mehta,meera.mehta893@outlook.com,91 99773-48917,Madurai,TN,625001,12-09-2022,Retail,0,41,3.6
CUST-02716,joseph kumar,joseph.kumar56@protonmail.com,9860328408,Hyderabad,TS,500001,29/03/2023 00:00,Retail,N,10,3.5
CUST-04504,  Fatima Joshi  ,fatima.joshi531@gmail.com,09730097214,Jaipur,RJ,302001,01-03-2022,BUSINESS,Yes,71,4.6
CUST-03178,Joseph Singh,joseph.singh986@outlook.com,9719270016,Coimbatore,TN,641001,03/10/2022 00:00,retail,0,82,2.2
CUST-01533,Deepa Chowdhury,deepa.chowdhury756@outlook.com,9738517515,Chandigarh,CH,160017,2022-11-07 00:00:00,SMB,1,87,2.5
CUST-02607,Suresh Das,suresh.das817@protonmail.com,9789438432,JAIPUR,RJ,302001,03-09-2021,SMB,yes,8,N/A
CUST-00861,Gopal Chowdhury,gopal.chowdhury179@outlook.com,9730798384,VISAKHAPATNAM,AP,530001,20-08-2022,Enterprise,True,-,3.3
CUST-03182,unknown,ishita.iyer208@yahoo.in,798692236,Bengaluru,KA,560001,2021-09-30 00:00:00,Business,N,17,3.2
CUST-01502,Deepa Joshi,deepa.joshi565@protonmail.com,9981692153,Madurai,TN,625001,13-02-2023,Enterprise,No,56,2.4
CUST-01896,Kavya Bose,kavya.bose760@protonmail.com,91 96168-30223,Coimbatore,TN,641001,2021-10-10 00:00:00,Business,N,181,2.8
CUST-02947,Fatima Bose,fatima.bose610@outlook.com,+91-96641 02423,Kochi,KL,682001,30-03-2023,SMB,1,53,unknown
CUST-01754,Ananya Sharma,ananya.sharma666@gmail.com,91 96504-05343,Hyderabad,TS,500001,31-05-2023,BUSINESS,1,99,3.2
CUST-00068,MEERA KRISHNAN,meera.krishnan737@yahoo.in,9927810920,Lucknow,UP,226001,16/06/2023 00:00,SMB,N,113,2.8
CUST-03799,Imran Nair,imran.nair484@gmail.com,09937606332,Jaipur,RJ,302001,10/10/2023 00:00,retail,True,50,2.6
CUST-02135,  Gopal Patel  ,gopal.patel747@outlook.com,91 96129-82054,Hyderabad,TS,500001,20-11-2023,Business,no,68,2.5
CUST-00546,Sathish Verma,sathish.verma887@outlook.com,9959724500,Kochi,KL,682001,01-07-2023,Retail,No,114,2.6
CUST-04656,Neha Menon,neha.menon388@gmail.com,+91-99679 92984,Kolkata,WB,700001,2021-10-28 00:00:00,Retail,no,83,2.6
CUST-00463,SNEHA PATEL,sneha.patel976@protonmail.com,9941282018,Mysuru,KA,570001,2022-07-12 00:00:00,SMB,yes,48,2.3
CUST-03564,Arjun Nair,arjun.nair726@yahoo.in,9698514904,LUCKNOW,UP,226001,01-12-2023,Enterprise,Y,178,4.1
CUST-00815,Joseph Sharma,joseph.sharma783@gmail.com,9874286425,Visakhapatnam,AP,530001,13-09-2022,BUSINESS,N,172,3.4
CUST-02902,PRIYA BOSE,priya.bose946@protonmail.com,9641067567,Delhi,DL,110001,06/02/2023 00:00,BUSINESS,True,173,4.7
CUST-04549,Sathish Patel,sathish.patel417@protonmail.com,+91-96715 32960,Coimbatore,TN,641001,18-08-2021,retail,0,224,2.1
CUST-04347,Aravind Singh,aravind.singh991@yahoo.in,9779688322,Nagpur,MH,440001,2022-08-02 00:00:00,Enterprise,Y,100,3.6
CUST-03713,Vikram Menon,vikram.menon944@gmail.com,9689623306,Coimbatore,TN,641001,2022-06-04 00:00:00,retail,0,179,4.4
CUST-04884,Swetha Krishnan,swetha.krishnan166@outlook.com,09962455814,Visakhapatnam,AP,530001,14-12-2022,Retail,yes,92,3.2
CUST-00234,SATHISH DAS,SATHISH.DAS220@OUTLOOK.COM,970290166,Nagpur,MH,440001,2023-07-25 00:00:00,Business,no,228,2.7
CUST-00395,Ananya Sharma,ananya.sharma817@yahoo.in,+91-96236 29037,Bengaluru,KA,560001,22/11/2022 00:00,Retail,No,55,unknown
CUST-03651,Aravind Sharma,aravind.sharma702@yahoo.in,9941495671,Gurugram,HR,122001,2022-02-28 00:00:00,Business,Yes,106,2.6
CUST-02237,Pradeep Sharma,pradeep.sharma754@gmail.com,09933694427,Coimbatore,TN,641001,10-02-2023,Enterprise,Yes,5,4.5
CUST-04260,Joseph Pillai,joseph.pillai584@yahoo.in,9792993686,Mysuru,KA,570001,13/10/2021 00:00,Business,N,83,2.5
CUST-04803,Pradeep Patel,pradeep.patel130@protonmail.com,9678538456,Bengaluru,KA,560001,16-06-2022,Retail,True,175,  
CUST-02662,Vasanth Singh,vasanth.singh576@protonmail.com,09621641548,Nagpur,MH,440001,24/11/2022 00:00,Retail,0,167,3.8
CUST-00437,MEERA RAMAN,meera.raman330@yahoo.in,9750409407,Bengaluru,KA,560001,2022-02-14 00:00:00,SMB,Y,198,3.0
CUST-00164,Arjun Krishnan,arjun.krishnan639@protonmail.com,+91-96039 44699,Ahmedabad,GJ,380001,21/01/2023 00:00,SMB,no,221,4.0
CUST-04147,ISHITA MEHTA,ishita.mehta721@yahoo.in,9976171496,Bhubaneswar,OD,751001,2021-07-20 00:00:00,Retail,1,39,2.5
CUST-03267,BHAVANA KUMAR,bhavana.kumar860@outlook.com,9785724358,Coimbatore,TN,641001,2022-05-01 00:00:00,Enterprise,0,41,unknown
CUST-01808,Ananya Menon,ananya.menon69@gmail.com,9773202347,Visakhapatnam,AP,530001,21/01/2022 00:00,BUSINESS,False,143,unknown
CUST-03248,Revathi Bose,revathi.bose874@yahoo.in,NA,Mysuru,KA,570001,2021-11-20 00:00:00,SMB,0,17,3.2
CUST-02868,Manish Sharma,manish.sharma641@protonmail.com,N/A,Mysuru,KA,570001,06/01/2022 00:00,BUSINESS,Y,135,2.8
CUST-01547,bhavana chowdhury,bhavana.chowdhury531@outlook.com,+91-98477 57260,Bhubaneswar,OD,751001,06/04/2023 00:00,retail,no,115,3.1
CUST-02563,Sathish Sharma,sathish.sharma504@yahoo.in,91 97341-12889,Kochi,KL,682001,17/02/2023 00:00,Enterprise,N,228,4.7
CUST-00776,DIVYA PILLAI,divya.pillai31@outlook.com,unknown,Chandigarh,CH,160017,2022-06-25 00:00:00,SMB,no,219,2.8
CUST-01469,Revathi Singh,revathi.singh668@protonmail.com,+91-97114 86278,Guwahati,AS,781001,26-08-2021,SMB,0,6,3.8
CUST-00253,Nithin Sharma,nithin.sharma712@outlook.com,+91-98221 34586,Mumbai,MH,400001,23-08-2022,SMB,N,240,4.1
CUST-00425,ANANYA VERMA,ananya.verma372@outlook.com,9678560122,Pune,MH,411001,2021-10-21 00:00:00,retail,Y,187,3.8
CUST-02535,Aravind Das,aravind.das249@gmail.com,91 98845-00007,Mysuru,KA,570001,29-01-2022,Retail,N,133,2.2
CUST-02380,neha das,neha.das814@protonmail.com,09738124530,Bengaluru,KA,560001,21-07-2021,Retail,1,128,4.2
CUST-00793,Anitha Chowdhury,anitha.chowdhury480@protonmail.com,+91-97150 17717,Kolkata,WB,700001,03-12-2023,Retail,Yes,204,4.2
CUST-00914,Bhavana Reddy,bhavana.reddy369@yahoo.in,9836602365,Bhubaneswar,OD,751001,2022-04-27 00:00:00,Enterprise,no,99,3.6
CUST-03869,Pradeep Mehta,pradeep.mehta278@protonmail.com,9722614079,Guwahati,AS,781001,2022-11-15 00:00:00,BUSINESS,Yes,84,5.0
CUST-02631,SWETHA KRISHNAN,swetha.krishnan838@protonmail.com,91 97080-84011,Hyderabad,TS,500001,13-12-2023,Retail,N,170,2.7
CUST-00578,Rahul Chowdhury,rahul.chowdhury154@outlook.com,09991251022,Mumbai,MH,400001,17-08-2021,retail,No,94,3.2
CUST-03460,  Vikram Das  ,vikram.das850@gmail.com,+91-96642 03185,Coimbatore,TN,641001,2023-02-27 00:00:00,Business,0,140,5.0
CUST-03798,Ravi Krishnan,ravi.krishnan71@protonmail.com,91 98258-98436,Delhi,DL,110001,25-09-2022,SMB,Y,48,4.5
CUST-00748,Deepa Menon,deepa.menon93@gmail.com,+91-98441 38779,Bengaluru,KA,560001,12/06/2023 00:00,retail,Yes,104,null
CUST-00679,  Gopal Sharma  ,gopal.sharma523@yahoo.in,+91-96365 04010,Madurai,TN,625001,15/05/2023 00:00,BUSINESS,True,193,4.6
CUST-04518,Ravi Iyer,ravi.iyer193@yahoo.in,09842993391,Ahmedabad,GJ,380001,23-12-2023,SMB,Y,100,4.0
CUST-04103,Sneha Joshi,sneha.joshi214@outlook.com,9974274698,Ahmedabad,GJ,380001,19/03/2023 00:00,Business,0,24,2.7
CUST-04582,  Aravind Mehta  ,aravind.mehta344@yahoo.in,9897758918,Guwahati,AS,781001,2023-07-04 00:00:00,SMB,yes,unknown,4.3
CUST-04639,Ishita Pillai,ishita.pillai332@yahoo.in,91 97562-80016,Bengaluru,KA,560001,2023-07-08 00:00:00,Enterprise,False,187,4.6
CUST-04135,Nithin Kumar,nithin.kumar532@outlook.com,9605234413,Gurugram,HR,122001,2023-07-22 00:00:00,Retail,No,157,2.1
CUST-04112,Lakshmi Verma,lakshmi.verma978@yahoo.in,null,Pune,MH,411001,2022-12-31 00:00:00,SMB,0,26,3.3
CUST-00580,Rahul Patel,rahul.patel928@yahoo.in,9632676711,Pune,MH,411001,08-02-2023,Retail,No,123,2.3
CUST-00671,Arjun Reddy,-,+91-96638 62368,Ahmedabad,GJ,380001,19-10-2022,Enterprise,0,163,2.1
CUST-01290,deepa bose,deepa.bose268@outlook.com,9608467805,Visakhapatnam,AP,530001,26/11/2021 00:00,SMB,Yes,127,3.9
CUST-03641,Kavya Raman,kavya.raman563@protonmail.com,+91-96354 94198,Jaipur,RJ,302001,28/01/2023 00:00,BUSINESS,0,196,2.8
CUST-02851,Meera Kumar,meera.kumar593@gmail.com,91 97215-30206,Visakhapatnam,AP,530001,2021-10-02 00:00:00,Retail,False,181,3.8
CUST-02307,Vikram Menon,vikram.menon44@protonmail.com,986392076,Bengaluru,KA,560001,13-10-2022,retail,N,43,2.2
CUST-02506,Divya Singh,divya.singh335@outlook.com,+91-97659 40695,Lucknow,UP,226001,2022-11-13 00:00:00,Retail,N,20,4.9
CUST-02773,Sneha Menon,sneha.menon207@outlook.com,+91-97238 02732,Hyderabad,TS,500001,18/04/2022 00:00,Enterprise,No,207,2.5
CUST-00116,Ishita Nair,ishita.nair712@yahoo.in,9695368282,Kolkata,WB,700001,11/12/2022 00:00,BUSINESS,no,30,2.6
CUST-04681,Meera Das,meera.das147@yahoo.in,9849224220,Visakhapatnam,AP,530001,16-11-2021,retail,0,100,2.6
CUST-01104,divya bose,divya.bose969@gmail.com,9691946021,Visakhapatnam,AP,530001,27-03-2023,Enterprise,0,15,3.7
CUST-01842,Ananya Reddy,ananya.reddy808@protonmail.com,9954529116,Chandigarh,CH,160017,04-11-2022,BUSINESS,yes,122,4.5
CUST-04934,Meera Raman,meera.raman244@yahoo.in,09877504710,Chandigarh,CH,160017,2022-05-14 00:00:00,Enterprise,N,40,2.2
CUST-04451,LAKSHMI DAS,lakshmi.das256@protonmail.com,+91-99808 92248,Bhubaneswar,OD,751001,2021-11-06 00:00:00,BUSINESS,1,94,4.1
CUST-01298,Nithin Pillai,nithin.pillai853@protonmail.com,9869286459,Kochi,KL,682001,28-03-2022,Retail,No,106,2.6
CUST-04538,Manish Kumar,MANISH.KUMAR772@PROTONMAIL.COM,09782365697,Guwahati,AS,781001,18/11/2023 00:00,Enterprise,False,170,2.8
CUST-01900,Rahul Bose,rahul.bose187@outlook.com,9950125813,Mysuru,KA,570001,2023-09-22 00:00:00,BUSINESS,1,84,2.1
CUST-00547,Imran Iyer,imran.iyer515@gmail.com,91 96180-00310,Bhubaneswar,OD,751001,2022-05-25 00:00:00,SMB,0,156,3.5
CUST-04070,Karthik Verma,karthik.verma632@yahoo.in,09871146596,Kochi,KL,682001,2023-03-28 00:00:00,Business,True,84,4.0
CUST-01008,  Joseph Menon  ,joseph.menon799@outlook.com,9739429803,Chennai,TN,600001,29-10-2022,Retail,no,153,3.3
CUST-02008,Gopal Joshi,gopal.joshi223@yahoo.in,9696263838,Mumbai,MH,400001,2022-07-12 00:00:00,Business,0,11,3.9
CUST-01965,GOPAL KUMAR,gopal.kumar924@outlook.com,91 97932-45223,Mysuru,KA,570001,2021-12-07 00:00:00,SMB,True,81,4.6
CUST-02466,Suresh Iyer,suresh.iyer169@protonmail.com,9937106137,Mysuru,KA,570001,24/11/2023 00:00,Business,False,214,3.5
CUST-00047,Aravind Nair,aravind.nair662@gmail.com,9836665151,Ahmedabad,GJ,380001,18-08-2023,Business,Y,129,4.5
CUST-00310,Vasanth Mehta,vasanth.mehta289@yahoo.in,9888367590,Bengaluru,KA,560001,25/06/2023 00:00,SMB,False,47,4.9
CUST-00878,Lakshmi Krishnan,lakshmi.krishnan375@gmail.com,unknown,Delhi,DL,110001,29/08/2021 00:00,SMB,Y,128,3.1
CUST-00721,Kavya Das,kavya.das103@protonmail.com,9621870741,Kochi,KL,682001,2022-05-08 00:00:00,Retail,0,11,3.1
CUST-01283,Karthik Joshi,karthik.joshi262@protonmail.com,09883854674,Kochi,KL,682001,20-12-2022,SMB,Y,170,4.7
CUST-01525,Ishita Joshi,ishita.joshi473@outlook.com,9709919857,Chandigarh,CH,160017,2023-05-13 00:00:00,retail,yes,202,3.4
CUST-03044,Lakshmi Chowdhury,unknown,91 99431-82179,COIMBATORE,TN,641001,11/09/2022 00:00,Business,No,165,5.0
CUST-03776,Revathi Sharma,revathi.sharma257@yahoo.in,unknown,Kolkata,WB,700001,11/03/2022 00:00,SMB,Yes,99,4.6
CUST-00947,Rahul Pillai,rahul.pillai487yahoo.in,+91-98978 83870,Kolkata,WB,700001,01-09-2021,retail,no,187,4.4
CUST-04990,  Deepa Pillai  ,deepa.pillai607@protonmail.com,+91-96500 53224,Gurugram,HR,122001,08/10/2023 00:00,BUSINESS,Yes,106,4.9
CUST-03399,Revathi Singh,revathi.singh323@yahoo.in,09824938150,Gurugram,HR,122001,2023-02-20 00:00:00,Enterprise,False,176,2.1
CUST-04131,Imran Chowdhury,imran.chowdhury432@yahoo.in,9739268298,Lucknow,UP,226001,21-09-2022,Enterprise,N,146,4.1
CUST-00150,Bhavana Mehta,bhavana.mehta383@protonmail.com,9780689849,Mysuru,KA,570001,2023-02-10 00:00:00,SMB,Y,178,3.8
CUST-03261,Kavya Joshi,kavya.joshi240@gmail.com,91 98081-50129,Hyderabad,TS,500001,29-07-2021,Business,True,118,4.6
CUST-00408,Aravind Singh,aravind.singh346@protonmail.com,9966070798,Kolkata,WB,700001,01/01/2023 00:00,Retail,True,117,3.2
CUST-03811,Sneha Bose,sneha.bose312@yahoo.in,9847174194,Chandigarh,CH,160017,16/01/2022 00:00,Enterprise,Y,237,4.2
CUST-01748,Neha Kumar,neha.kumar322@gmail.com,9662581484,Madurai,TN,625001,2022-12-16 00:00:00,Enterprise,Yes,96,3.2
CUST-01340,Imran Verma,imran.verma900@gmail.com,9880087359,Chandigarh,CH,160017,28/09/2022 00:00,retail,Yes,148,2.7
CUST-04602,Nithin Kumar,nithin.kumar253@gmail.com,+91-96319 16119,BHUBANESWAR,OD,751001,2023-07-06 00:00:00,Retail,No,210,3.6
CUST-01956,Fatima Joshi,fatima.joshi897@gmail.com,9856167709,Coimbatore,TN,641001,2023-06-19 00:00:00,BUSINESS,no,107,4.4
CUST-04789,Neha Reddy,neha.reddy885@yahoo.in,,Bhubaneswar,OD,751001,14-03-2022,retail,True,29,4.6
CUST-00806,Suresh Bose,suresh.bose180@gmail.com,9613309109,Kochi,KL,682001,18-10-2022,Business,0,8,3.7
CUST-03502,Sathish Patel,sathish.patel132@yahoo.in,9769577219,Jaipur,RJ,302001,19/09/2022 00:00,Enterprise,False,7,4.2
CUST-04544,Imran Verma,imran.verma662@outlook.com,9815328930,Coimbatore,TN,641001,06-03-2023,retail,yes,133,2.5
CUST-00625,Lakshmi Bose,lakshmi.bose790@gmail.com,9622351302,Madurai,TN,625001,2021-12-05 00:00:00,Enterprise,True,13,3.2
CUST-04081,Meera Krishnan,meera.krishnan540@gmail.com,+91-98124 29084,Coimbatore,TN,641001,21/02/2023 00:00,SMB,N,43,3.9
CUST-00175,Sathish Krishnan,sathish.krishnan751@gmail.com,9783997863,Jaipur,RJ,302001,26-10-2022,retail,False,34,2.2
CUST-01033,Manish Pillai,manish.pillai941@gmail.com,9971808080,Delhi,DL,110001,2021-09-24 00:00:00,BUSINESS,no,220,3.5
CUST-02241,Sathish Krishnan,sathish.krishnan801@outlook.com,-,Ahmedabad,GJ,380001,20/01/2022 00:00,BUSINESS,0,113,3.9
CUST-00331,nithin bose,nithin.bose196@outlook.com,+91-98653 04511,Kochi,KL,682001,2022-10-29 00:00:00,BUSINESS,Yes,8,2.8
